elapsed_s,x_g,y_g,z_g,writing,word,newline
6.9558,0.3540,0.9470,0.1530,1,quick,0
6.9722,0.3390,0.9420,0.1760,1,quick,0
6.9927,0.2930,0.9120,0.1860,1,quick,0
7.0132,0.3460,0.8940,0.3360,1,quick,0
7.0337,0.3470,0.9360,0.3280,1,quick,0
7.0543,0.2860,0.9500,0.2880,1,quick,0
7.0746,0.2590,0.9780,0.2410,1,quick,0
7.0910,0.2010,1.0250,0.2530,1,quick,0
7.1115,0.3150,0.8390,0.2700,1,quick,0
7.1320,0.4670,0.8470,0.2480,1,quick,0
7.1524,0.5570,0.7670,0.2530,1,quick,0
7.1730,0.0940,1.0540,0.4330,1,quick,0
7.1893,0.0490,0.9610,0.2880,1,quick,0
7.2098,0.2700,0.9660,0.2500,1,quick,0
7.2303,0.3230,0.9280,0.3830,1,quick,0
7.2508,0.2700,0.9380,0.1230,1,quick,0
7.2712,0.2580,0.9320,0.3220,1,quick,0
7.2917,0.2460,0.9420,0.2470,1,quick,0
7.3081,0.3310,0.9790,0.1610,1,quick,0
7.3286,0.3120,1.0130,0.2130,1,quick,0
7.3491,0.1070,1.0190,0.2330,1,quick,0
7.3696,0.3050,0.9020,0.2110,1,quick,0
7.3900,0.4420,0.8140,0.2070,1,quick,0
7.4105,0.5080,0.9990,0.2850,1,quick,0
7.4269,0.3430,0.9280,0.1860,1,quick,0
7.4474,0.2520,0.9610,0.2670,1,quick,0
7.4678,0.2850,0.9350,0.2810,1,quick,0
7.4883,0.2010,0.9280,0.3720,1,quick,0
7.5089,0.2140,0.8710,0.2980,1,quick,0
7.5252,0.4060,0.9090,0.2250,1,quick,0
7.5457,0.3170,0.9990,0.1730,1,quick,0
7.5662,0.3200,0.9730,0.2810,1,quick,0
7.5866,0.3320,0.9460,0.1160,1,quick,0
7.6071,0.2870,1.0360,0.0090,1,quick,0
7.6276,0.1750,0.9690,0.1440,1,quick,0
7.6440,0.0080,1.1190,0.2900,1,quick,0
7.6644,0.3610,0.8280,0.2470,1,quick,0
7.6849,0.5590,0.7760,0.2330,1,quick,0
7.7054,0.5810,0.7710,0.2570,1,quick,0
7.7259,0.5490,0.7980,0.2210,1,quick,0
7.7464,-0.1770,1.0970,0.3110,1,quick,0
7.7668,0.1040,0.9650,0.3070,1,quick,0
7.7832,0.2670,0.9580,0.2180,1,quick,0
7.8037,0.2900,0.9410,0.3830,1,quick,0
7.8242,0.2580,0.9280,0.4610,1,quick,0
7.8446,0.3360,1.0020,0.4080,1,quick,0
7.8651,0.1430,0.8840,0.1620,1,quick,0
7.8856,0.1770,0.9560,0.0710,1,quick,0
7.9020,0.2710,0.9930,0.2110,1,quick,0
7.9224,0.2260,1.1080,0.2190,1,quick,0
7.9430,0.1370,1.0450,0.2570,1,quick,0
7.9634,0.4690,0.7310,0.2720,1,quick,0
7.9839,0.5730,0.7810,0.2710,1,quick,0
8.0044,0.3530,1.1150,0.1860,1,quick,0
8.0207,0.1860,0.9660,0.1220,1,quick,0
8.0412,0.2220,0.9690,0.2230,1,quick,0
8.0617,0.3710,0.9450,0.2430,1,quick,0
8.0823,0.1880,1.1070,0.4730,1,quick,0
8.1026,0.1440,0.9820,0.1830,1,quick,0
8.1232,0.1440,1.0740,0.3580,1,quick,0
8.1395,0.3660,1.0160,0.2660,1,quick,0
8.1600,0.3380,0.9640,0.1830,1,quick,0
8.1805,0.3740,0.8710,-0.0060,1,quick,0
8.2010,0.2300,0.9680,0.1370,1,quick,0
8.2214,0.2610,0.9510,0.0820,1,quick,0
8.2419,0.2390,0.9800,0.0810,1,quick,0
8.2623,0.3560,1.3350,0.0390,1,quick,0
8.2829,-0.1190,1.1850,0.1710,1,quick,0
8.2993,0.0300,1.1700,0.1230,1,quick,0
8.3198,0.4800,0.7600,0.0510,1,quick,0
8.3402,1.0070,0.4020,0.0890,1,quick,0
8.3607,1.0450,0.3790,0.1950,1,quick,0
8.3813,0.5530,0.6790,0.2190,1,quick,0
8.4017,0.5620,0.8390,0.2610,1,quick,0
8.4181,0.5370,0.8200,0.2640,1,quick,0
8.4385,0.4930,0.8070,0.3180,1,quick,0
8.4591,0.3190,0.8010,0.2770,1,quick,0
8.4795,0.5160,0.8440,0.2140,1,quick,0
8.4999,0.5690,0.9020,0.2420,0,,0
8.5204,0.4340,0.9290,0.2200,0,,0
8.5369,0.1260,1.1110,0.2950,0,,0
8.5573,0.1370,1.0140,0.2550,0,,0
8.5778,0.2640,0.9910,0.2130,0,,0
8.5983,0.4070,0.8800,0.2280,0,,0
8.6187,0.4610,0.8460,0.2400,0,,0
8.6351,0.4750,0.8690,0.2160,0,,0
8.6556,0.3960,0.9420,0.2280,0,,0
8.6760,0.2980,0.9820,0.2430,0,,0
8.6966,0.2780,0.9730,0.2710,0,,0
8.7170,0.3820,0.8680,0.2360,0,,0
