elapsed_s,x_g,y_g,z_g,writing,word,newline
5.1138,0.1700,0.8760,0.4720,1,,0
5.1342,0.0860,0.9500,0.4310,1,,0
5.1548,0.0980,0.9850,0.3980,1,,0
5.1711,0.1500,1.0160,0.3970,1,,0
5.1916,0.0770,1.1510,0.3190,1,,0
5.2121,-0.1000,1.1070,0.3890,1,,0
5.2325,-0.0260,0.8630,0.5220,1,,0
5.2530,0.3640,0.6060,0.6920,1,,0
5.2735,0.4460,0.5780,0.6310,1,,0
5.2940,0.4670,0.4290,1.0530,1,,0
5.3144,0.4810,0.2630,0.7890,1,,0
5.3349,0.6510,0.4500,1.4480,1,,0
5.3513,0.6230,0.2050,1.3630,1,,0
5.3718,0.9560,0.5600,-0.0350,1,,0
5.3963,-1.3690,0.6630,0.8450,1,,0
5.4169,-1.7320,0.6240,1.3320,1,,0
5.4374,-0.5660,0.5740,0.8570,1,,0
5.4578,0.0190,0.3230,0.6130,0,,0
5.4742,1.2370,0.5060,0.1700,0,,0
5.4948,1.6690,0.5970,0.0810,0,,0
5.5152,0.3810,0.7660,0.8580,0,,0
5.5356,0.9310,0.6060,-0.3760,0,,0
5.5562,1.3780,0.7820,-0.3730,0,,0
5.5766,0.5370,0.5720,0.5130,0,,0
5.5970,-0.0400,0.4840,0.4820,0,,0
5.6176,-0.5630,0.8220,0.1690,0,,0
5.6381,0.0150,1.0770,0.4850,0,,0
5.6585,0.3490,0.9850,0.4760,0,,0
5.6790,0.8000,1.6540,0.0980,0,,0
5.6996,-0.0690,1.1190,0.2480,0,,0
5.7199,0.4300,0.4340,0.3720,0,,0
5.7364,0.4100,0.5240,0.3560,0,,0
5.7568,0.5250,1.2130,0.1580,0,,0
5.7773,0.3730,1.0890,0.1230,0,,0
5.7978,0.1870,0.9690,0.2110,0,,0
5.8183,0.2880,0.8550,0.3920,0,,0
5.8347,0.4810,0.7910,0.2910,1,,0
5.8551,0.4830,0.8670,0.2290,1,,0
5.8756,0.2770,0.9380,0.1910,1,,0
5.8961,0.2760,1.0220,0.2060,1,,0
5.9165,0.3610,0.9080,0.2490,1,,0
5.9370,0.3970,0.8510,0.2500,1,,0
5.9534,0.4530,0.8080,0.3070,1,,0
5.9739,0.3960,0.8800,0.2860,1,,0
