elapsed_s,x_g,y_g,z_g,writing,word,newline
5.8655,0.3160,0.8970,0.2690,1,,0
5.8860,0.4030,0.8590,0.2710,1,,0
5.9064,0.4840,0.8110,0.2290,1,,0
5.9269,0.4450,0.8470,0.2260,1,,0
5.9474,0.2560,0.9380,0.3140,1,,0
5.9680,0.1370,0.9900,0.2300,1,,0
5.9884,-0.1220,0.9050,0.6980,1,,0
6.0047,0.1960,0.9590,0.4700,1,,0
6.0252,0.1100,1.0260,0.5050,1,,0
6.0456,0.1310,0.9740,0.4170,1,,0
6.0661,0.2740,0.9270,0.2030,1,,0
6.0866,0.3710,0.8850,0.2010,1,,0
6.1072,0.4410,0.8850,0.0580,1,,0
6.1235,0.5140,0.9270,0.2070,1,,0
6.1440,0.4130,0.7750,0.1180,1,,0
6.1646,0.4640,0.8060,0.1920,1,,0
6.1850,0.2930,0.8830,-0.1270,1,,0
6.2054,0.1220,0.7930,0.9440,1,,0
6.2259,0.1460,0.9260,0.4590,1,,0
6.2463,0.1190,0.9250,0.5020,1,,0
6.2628,0.1000,0.9450,0.5610,1,,0
6.2832,0.1060,0.9390,0.4320,1,,0
6.3037,0.1620,0.9650,0.2390,1,,0
6.3243,0.3480,0.9010,0.2500,1,,0
6.3446,0.5190,0.8080,0.0850,1,,0
6.3651,0.5510,0.8510,0.2120,1,,0
6.3815,0.4840,0.8360,0.2390,1,,0
6.4020,0.3880,0.9130,0.2740,1,,0
6.4225,0.2260,0.9300,0.3800,1,,0
6.4430,0.1520,0.9350,0.5060,1,,0
6.4634,0.1310,0.9460,0.3930,1,,0
6.4840,0.1870,0.9410,0.3810,1,,0
6.5003,0.3120,0.9030,0.3470,1,,0
6.5208,0.3600,0.9090,0.2530,1,,0
6.5413,0.3330,0.9290,0.2680,1,,0
6.5617,0.2950,0.9770,0.2450,1,,0
6.5822,0.2660,0.9700,0.2900,1,,0
6.5986,0.2770,0.9200,0.3000,1,,0
6.6191,0.3740,0.8550,0.3100,1,,0
6.6396,0.3980,0.8510,0.3580,1,,0
6.6600,0.3720,0.8820,0.3270,1,,0
6.6805,0.2920,0.9440,0.2980,1,,0
6.7010,0.2260,0.9520,0.2820,1,,0
6.7174,0.2290,0.9800,0.3080,1,,0
6.7379,0.1730,0.9780,0.3130,1,,0
