elapsed_s,x_g,y_g,z_g,writing,word,newline
4.1862,0.1630,0.9220,0.1600,1,,0
4.2067,0.1580,0.9780,0.2760,1,,0
4.2232,0.2350,0.9450,0.2130,1,,0
4.2436,0.2530,0.9210,0.2730,1,,0
4.2641,0.0440,0.8870,0.3410,1,,0
4.2845,0.1660,1.0230,0.2010,1,,0
4.3050,0.1650,1.0230,0.1190,1,,0
4.3256,0.2880,0.9840,0.1690,1,,0
4.3419,0.1840,1.1710,0.2770,1,,0
4.3624,0.3000,0.9760,0.1940,1,,0
4.3829,0.2520,0.8970,0.2770,1,,0
4.4033,0.3730,0.9740,0.2080,1,,0
4.4238,0.2860,0.9840,0.1680,1,,0
4.4403,0.2130,0.9660,0.0450,1,,0
4.4607,0.1690,0.9270,0.3540,1,,0
4.4812,0.1400,0.9610,0.1300,1,,0
4.5016,0.2300,0.8750,-0.0700,1,,0
4.5221,0.2190,1.0810,0.1390,1,,0
4.5426,0.1740,1.0210,0.2040,1,,0
4.5631,0.2710,1.0230,0.0640,1,,0
4.5835,0.1650,1.0480,0.2810,1,,0
4.6000,0.1870,0.9110,0.2460,1,,0
4.6205,0.4040,0.8310,0.3090,1,,0
4.6409,0.5260,0.8110,0.2780,1,,0
4.6614,0.0200,1.1250,0.5280,1,,0
4.6820,0.0530,0.9810,0.3260,1,,0
4.6982,0.2640,1.0040,0.2130,1,,0
4.7187,0.2540,1.0240,0.2330,1,,0
4.7392,0.2040,0.9710,0.1180,1,,0
4.7597,-0.1640,1.0380,0.3920,1,,0
4.7802,-0.0830,1.0620,0.1000,1,,0
4.8007,0.3010,0.8440,0.1040,1,,0
4.8211,0.5860,0.8050,0.1580,1,,0
4.8416,0.5160,0.8030,0.1910,1,,0
4.8621,-0.1370,1.0660,0.3100,1,,0
4.8826,0.0400,0.9960,0.1770,1,,0
4.9031,0.2400,1.0320,-0.2210,1,,0
4.9236,0.2390,0.9580,0.2700,1,,0
4.9399,0.2860,0.9930,0.4050,1,,0
4.9604,0.1960,0.9590,0.2770,1,,0
4.9809,0.2180,0.9740,0.2190,1,,0
5.0014,0.1760,0.9660,0.2960,1,,0
5.0218,0.1890,0.9690,0.2980,1,,0
5.0423,0.1730,0.9940,0.1800,1,,0
5.0588,0.0710,1.0140,0.1400,1,,0
5.0792,0.1750,0.9790,0.1250,1,,0
5.0997,0.1870,1.0440,0.0190,1,,0
5.1201,0.3320,0.8620,0.2040,1,,0
5.1406,0.4230,0.8200,0.2290,1,,0
5.1570,0.4550,0.8220,0.2250,1,,0
5.1775,0.3830,1.5820,0.2590,1,,0
5.1980,0.0470,0.9840,0.2680,1,,0
5.2184,0.1440,1.0620,0.2350,1,,0
5.2389,0.2650,0.9250,0.1460,1,,0
5.2594,0.3070,0.9950,0.0850,1,,0
5.2757,0.2030,1.0280,0.1870,1,,0
5.2962,0.0770,1.0610,0.2160,1,,0
5.3167,0.3210,0.8290,0.2190,1,,0
5.3373,0.5120,0.7670,0.2160,1,,0
5.3577,0.4760,0.7870,-0.0840,1,,0
5.3781,0.0080,1.0010,0.1520,1,,0
5.3987,0.1010,1.0740,0.3600,1,,0
5.4150,0.1600,0.9900,0.1720,1,,0
5.4355,0.3980,1.0010,0.0450,1,,0
5.4559,0.2380,0.9760,0.1650,1,,0
5.4765,0.1390,1.0150,0.1400,1,,0
5.4969,0.1110,1.0500,0.0570,1,,0
5.5174,-0.1150,1.1270,0.3510,1,,0
5.5379,-0.0590,1.0610,0.2160,1,,0
5.5584,-0.0470,1.1190,0.1900,1,,0
5.5788,0.4710,0.7680,0.1270,1,,0
5.5993,0.6820,0.7300,-0.0760,1,,0
5.6198,0.8930,0.5070,0.2470,1,,0
5.6403,0.9020,0.5770,0.1280,1,,0
