timestamp,elapsed_s,x_g,y_g,z_g,dx,dy,dz,l2_norm
2026-04-04T23:08:59.594,31.261,0.435,0.839,-0.072,0.1760,-0.2160,0.2310,0.130993
2026-04-04T23:08:59.644,31.311,0.235,0.937,-0.079,-0.2000,0.0980,-0.0070,0.049653
2026-04-04T23:08:59.697,31.363,0.074,1.041,-0.381,-0.1610,0.1040,-0.3020,0.127941
2026-04-04T23:08:59.750,31.416,0.121,0.995,-0.348,0.0470,-0.0460,0.0330,0.005414
2026-04-04T23:08:59.803,31.470,-0.129,1.139,0.008,-0.2500,0.1440,0.3560,0.209972
2026-04-04T23:08:59.856,31.523,0.605,0.620,-0.355,0.7340,-0.5190,-0.3630,0.939886
2026-04-04T23:08:59.910,31.576,0.710,0.532,-0.233,0.1050,-0.0880,0.1220,0.033653
2026-04-04T23:08:59.963,31.630,0.347,0.908,-0.192,-0.3630,0.3760,0.0410,0.274826
2026-04-04T23:09:00.016,31.683,0.347,0.937,-0.227,0.0000,0.0290,-0.0350,0.002066
2026-04-04T23:09:00.094,31.761,0.295,1.025,-0.191,-0.0520,0.0880,0.0360,0.011744
2026-04-04T23:09:00.144,31.810,0.496,0.826,-0.254,0.2010,-0.1990,-0.0630,0.083971
2026-04-04T23:09:00.194,31.861,0.225,0.970,-0.206,-0.2710,0.1440,0.0480,0.096481
2026-04-04T23:09:00.244,31.911,0.408,0.846,-0.196,0.1830,-0.1240,0.0100,0.048965
2026-04-04T23:09:00.294,31.961,0.294,1.025,-0.208,-0.1140,0.1790,-0.0120,0.045181
2026-04-04T23:09:00.344,32.011,0.385,0.896,-0.233,0.0910,-0.1290,-0.0250,0.025547
2026-04-04T23:09:00.394,32.061,0.299,0.979,-0.229,-0.0860,0.0830,0.0040,0.014301
2026-04-04T23:09:00.446,32.113,0.387,0.952,-0.218,0.0880,-0.0270,0.0110,0.008594
2026-04-04T23:09:00.499,32.166,0.366,0.931,-0.215,-0.0210,-0.0210,0.0030,0.000891
2026-04-04T23:09:00.553,32.219,0.367,0.932,-0.184,0.0010,0.0010,0.0310,0.000963
2026-04-04T23:09:00.606,32.273,0.288,0.967,-0.180,-0.0790,0.0350,0.0040,0.007482
2026-04-04T23:09:00.659,32.326,0.410,1.040,-0.267,0.1220,0.0730,-0.0870,0.027782
2026-04-04T23:09:00.712,32.379,0.312,0.903,-0.181,-0.0980,-0.1370,0.0860,0.035769
2026-04-04T23:09:00.766,32.432,0.378,0.952,-0.070,0.0660,0.0490,0.1110,0.019078
2026-04-04T23:09:00.819,32.486,0.249,1.053,-0.349,-0.1290,0.1010,-0.2790,0.104683
2026-04-04T23:09:00.872,32.539,0.301,0.920,-0.132,0.0520,-0.1330,0.2170,0.067482
2026-04-04T23:09:00.925,32.592,0.368,0.996,-0.313,0.0670,0.0760,-0.1810,0.043026
2026-04-04T23:09:00.994,32.661,0.238,1.051,-0.262,-0.1300,0.0550,0.0510,0.022526
2026-04-04T23:09:01.044,32.710,0.613,0.662,-0.059,0.3750,-0.3890,0.2030,0.333155
2026-04-04T23:09:01.094,32.761,0.031,1.007,-0.299,-0.5820,0.3450,-0.2400,0.515349
2026-04-04T23:09:01.143,32.810,0.280,0.984,-0.185,0.2490,-0.0230,0.1140,0.075526
2026-04-04T23:09:01.196,32.862,0.358,0.814,-0.247,0.0780,-0.1700,-0.0620,0.038828
2026-04-04T23:09:01.249,32.916,0.484,0.838,-0.204,0.1260,0.0240,0.0430,0.018301
2026-04-04T23:09:01.302,32.969,0.205,1.023,-0.260,-0.2790,0.1850,-0.0560,0.115202
2026-04-04T23:09:01.355,33.022,0.205,0.930,-0.246,0.0000,-0.0930,0.0140,0.008845
2026-04-04T23:09:01.409,33.075,0.192,0.906,-0.136,-0.0130,-0.0240,0.1100,0.012845
2026-04-04T23:09:01.462,33.128,0.168,1.060,-0.222,-0.0240,0.1540,-0.0860,0.031688
2026-04-04T23:09:01.515,33.182,0.229,0.902,-0.312,0.0610,-0.1580,-0.0900,0.036785
2026-04-04T23:09:01.568,33.235,0.269,0.954,-0.139,0.0400,0.0520,0.1730,0.034233
2026-04-04T23:09:01.622,33.288,0.242,0.931,-0.294,-0.0270,-0.0230,-0.1550,0.025283
2026-04-04T23:09:01.675,33.341,0.157,1.038,-0.421,-0.0850,0.1070,-0.1270,0.034803
2026-04-04T23:09:01.744,33.410,0.030,1.114,-0.061,-0.1270,0.0760,0.3600,0.151505
2026-04-04T23:09:01.794,33.461,0.736,0.500,-0.388,0.7060,-0.6140,-0.3270,0.982361
2026-04-04T23:09:01.844,33.511,0.444,0.719,-0.239,-0.2920,0.2190,0.1490,0.155426
2026-04-04T23:09:01.894,33.561,0.543,0.796,-0.297,0.0990,0.0770,-0.0580,0.019094
2026-04-04T23:09:01.945,33.612,0.512,1.025,-0.360,-0.0310,0.2290,-0.0630,0.057371
2026-04-04T23:09:01.998,33.665,0.218,0.994,-0.178,-0.2940,-0.0310,0.1820,0.120521
2026-04-04T23:09:02.052,33.718,0.367,0.877,-0.245,0.1490,-0.1170,-0.0670,0.040379
2026-04-04T23:09:02.105,33.771,0.425,0.928,-0.280,0.0580,0.0510,-0.0350,0.007190
2026-04-04T23:09:02.158,33.825,0.316,0.951,-0.217,-0.1090,0.0230,0.0630,0.016379
2026-04-04T23:09:02.212,33.878,0.410,0.893,-0.246,0.0940,-0.0580,-0.0290,0.013041
2026-04-04T23:09:02.265,33.931,0.390,0.906,-0.227,-0.0200,0.0130,0.0190,0.000930
2026-04-04T23:09:02.318,33.984,0.149,1.066,-0.234,-0.2410,0.1600,-0.0070,0.083730
2026-04-04T23:09:02.371,34.038,0.474,0.862,-0.324,0.3250,-0.2040,-0.0900,0.155341
2026-04-04T23:09:02.443,34.110,0.396,0.924,-0.228,-0.0780,0.0620,0.0960,0.019144
2026-04-04T23:09:02.494,34.161,0.397,0.865,-0.273,0.0010,-0.0590,-0.0450,0.005507
2026-04-04T23:09:02.544,34.211,0.407,0.922,-0.247,0.0100,0.0570,0.0260,0.004025
2026-04-04T23:09:02.594,34.261,0.249,0.965,-0.192,-0.1580,0.0430,0.0550,0.029838
2026-04-04T23:09:02.644,34.311,0.266,0.981,-0.225,0.0170,0.0160,-0.0330,0.001634
2026-04-04T23:09:02.695,34.361,0.409,0.872,-0.253,0.1430,-0.1090,-0.0280,0.033114
2026-04-04T23:09:02.748,34.415,0.456,0.889,-0.189,0.0470,0.0170,0.0640,0.006594
2026-04-04T23:09:02.801,34.468,0.424,0.899,-0.156,-0.0320,0.0100,0.0330,0.002213
2026-04-04T23:09:02.854,34.521,0.311,0.974,-0.202,-0.1130,0.0750,-0.0460,0.020510
2026-04-04T23:09:02.908,34.574,0.410,0.908,-0.204,0.0990,-0.0660,-0.0020,0.014161
2026-04-04T23:09:02.961,34.627,0.415,0.919,-0.184,0.0050,0.0110,0.0200,0.000546
2026-04-04T23:09:03.014,34.681,0.398,0.929,-0.206,-0.0170,0.0100,-0.0220,0.000873
2026-04-04T23:09:03.067,34.734,0.427,0.913,-0.135,0.0290,-0.0160,0.0710,0.006138
2026-04-04T23:09:03.121,34.787,0.349,0.939,-0.106,-0.0780,0.0260,0.0290,0.007601
2026-04-04T23:09:03.174,34.840,0.393,0.919,-0.133,0.0440,-0.0200,-0.0270,0.003065
2026-04-04T23:09:03.245,34.911,0.404,0.941,-0.113,0.0110,0.0220,0.0200,0.001005
2026-04-04T23:09:03.294,34.961,0.423,0.938,-0.117,0.0190,-0.0030,-0.0040,0.000386
2026-04-04T23:09:03.344,35.010,0.435,0.933,-0.069,0.0120,-0.0050,0.0480,0.002473
2026-04-04T23:09:03.394,35.061,0.463,0.862,-0.136,0.0280,-0.0710,-0.0670,0.010314
2026-04-04T23:09:03.444,35.111,0.390,0.894,-0.031,-0.0730,0.0320,0.1050,0.017378
2026-04-04T23:09:03.497,35.164,0.450,0.926,0.039,0.0600,0.0320,0.0700,0.009524
2026-04-04T23:09:03.551,35.217,0.353,0.954,-0.100,-0.0970,0.0280,-0.1390,0.029514
2026-04-04T23:09:03.604,35.270,0.574,0.899,-0.104,0.2210,-0.0550,-0.0040,0.051882
2026-04-04T23:09:03.657,35.324,0.407,0.887,0.155,-0.1670,-0.0120,0.2590,0.095114
2026-04-04T23:09:03.710,35.377,0.358,0.957,-0.184,-0.0490,0.0700,-0.3390,0.122222
2026-04-04T23:09:03.764,35.430,0.364,0.947,-0.184,0.0060,-0.0100,0.0000,0.000136
2026-04-04T23:09:03.817,35.483,0.363,0.940,0.002,-0.0010,-0.0070,0.1860,0.034646
2026-04-04T23:09:03.870,35.537,0.312,0.962,-0.279,-0.0510,0.0220,-0.2810,0.082046
2026-04-04T23:09:03.944,35.610,0.421,0.905,-0.096,0.1090,-0.0570,0.1830,0.048619
2026-04-04T23:09:03.994,35.661,0.333,0.930,-0.037,-0.0880,0.0250,0.0590,0.011850
2026-04-04T23:09:04.044,35.711,0.400,1.016,-0.026,0.0670,0.0860,0.0110,0.012006
2026-04-04T23:09:04.094,35.761,0.237,0.965,-0.232,-0.1630,-0.0510,-0.2060,0.071606
2026-04-04T23:09:04.144,35.811,0.302,0.947,-0.103,0.0650,-0.0180,0.1290,0.021190
2026-04-04T23:09:04.194,35.861,0.340,0.983,-0.137,0.0380,0.0360,-0.0340,0.003896
2026-04-04T23:09:04.247,35.913,0.396,0.939,-0.264,0.0560,-0.0440,-0.1270,0.021201
2026-04-04T23:09:04.300,35.967,0.333,0.966,-0.087,-0.0630,0.0270,0.1770,0.036027
2026-04-04T23:09:04.353,36.020,0.262,0.980,-0.128,-0.0710,0.0140,-0.0410,0.006918
2026-04-04T23:09:04.407,36.073,0.173,1.071,-0.389,-0.0890,0.0910,-0.2610,0.084323
2026-04-04T23:09:04.460,36.126,0.422,0.874,-0.020,0.2490,-0.1970,0.3690,0.236971
2026-04-04T23:09:04.513,36.180,0.254,0.944,-0.089,-0.1680,0.0700,-0.0690,0.037885
2026-04-04T23:09:04.566,36.233,0.204,1.056,-0.316,-0.0500,0.1120,-0.2270,0.066573
2026-04-04T23:09:04.620,36.286,-0.157,1.237,-0.040,-0.3610,0.1810,0.2760,0.239258
2026-04-04T23:09:04.673,36.339,0.816,0.350,-0.102,0.9730,-0.8870,-0.0620,1.737342
2026-04-04T23:09:04.743,36.410,0.407,0.950,-0.294,-0.4090,0.6000,-0.1920,0.564145
2026-04-04T23:09:04.794,36.461,0.568,0.914,0.070,0.1610,-0.0360,0.3640,0.159713
2026-04-04T23:09:04.844,36.511,0.288,0.989,-0.086,-0.2800,0.0750,-0.1560,0.108361
2026-04-04T23:09:04.894,36.561,0.427,0.930,-0.159,0.1390,-0.0590,-0.0730,0.028131
2026-04-04T23:09:04.944,36.611,0.476,0.884,-0.080,0.0490,-0.0460,0.0790,0.010758
2026-04-04T23:09:04.996,36.663,0.449,0.938,-0.130,-0.0270,0.0540,-0.0500,0.006145
2026-04-04T23:09:05.050,36.716,0.414,0.915,-0.107,-0.0350,-0.0230,0.0230,0.002283
2026-04-04T23:09:05.103,36.769,0.463,0.914,-0.081,0.0490,-0.0010,0.0260,0.003078
2026-04-04T23:09:05.156,36.823,0.434,0.908,-0.097,-0.0290,-0.0060,-0.0160,0.001133
2026-04-04T23:09:05.210,36.876,0.486,0.894,-0.103,0.0520,-0.0140,-0.0060,0.002936
2026-04-04T23:09:05.263,36.929,0.478,0.871,-0.108,-0.0080,-0.0230,-0.0050,0.000618
2026-04-04T23:09:05.316,36.982,0.468,0.887,-0.104,-0.0100,0.0160,0.0040,0.000372
2026-04-04T23:09:05.369,37.036,0.438,0.886,-0.065,-0.0300,-0.0010,0.0390,0.002422
2026-04-04T23:09:05.443,37.110,0.477,0.894,-0.074,0.0390,0.0080,-0.0090,0.001666
2026-04-04T23:09:05.494,37.161,0.462,0.873,-0.075,-0.0150,-0.0210,-0.0010,0.000667
2026-04-04T23:09:05.544,37.211,0.462,0.932,-0.117,0.0000,0.0590,-0.0420,0.005245
2026-04-04T23:09:05.594,37.260,0.479,0.877,0.008,0.0170,-0.0550,0.1250,0.018939
2026-04-04T23:09:05.644,37.311,0.523,0.847,-0.045,0.0440,-0.0300,-0.0530,0.005645
2026-04-04T23:09:05.694,37.361,0.452,0.913,0.001,-0.0710,0.0660,0.0460,0.011513
2026-04-04T23:09:05.746,37.412,0.458,0.883,-0.033,0.0060,-0.0300,-0.0340,0.002092
2026-04-04T23:09:05.799,37.466,0.454,0.892,-0.033,-0.0040,0.0090,0.0000,0.000097
2026-04-04T23:09:05.852,37.519,0.502,0.877,-0.054,0.0480,-0.0150,-0.0210,0.002970
2026-04-04T23:09:05.906,37.572,0.479,0.910,-0.063,-0.0230,0.0330,-0.0090,0.001699
2026-04-04T23:09:05.959,37.625,0.459,0.911,-0.070,-0.0200,0.0010,-0.0070,0.000450
2026-04-04T23:09:06.012,37.679,0.467,0.902,-0.054,0.0080,-0.0090,0.0160,0.000401
2026-04-04T23:09:06.065,37.732,0.512,0.880,-0.098,0.0450,-0.0220,-0.0440,0.004445
2026-04-04T23:09:06.119,37.785,0.470,0.904,-0.094,-0.0420,0.0240,0.0040,0.002356
2026-04-04T23:09:06.172,37.838,0.456,0.911,-0.054,-0.0140,0.0070,0.0400,0.001845
2026-04-04T23:09:06.243,37.910,0.458,0.899,-0.071,0.0020,-0.0120,-0.0170,0.000437
2026-04-04T23:09:06.294,37.960,0.502,0.892,-0.060,0.0440,-0.0070,0.0110,0.002106
2026-04-04T23:09:06.344,38.010,0.546,0.886,-0.037,0.0440,-0.0060,0.0230,0.002501
2026-04-04T23:09:06.393,38.060,0.433,0.905,-0.013,-0.1130,0.0190,0.0240,0.013706
2026-04-04T23:09:06.444,38.110,0.444,0.914,-0.018,0.0110,0.0090,-0.0050,0.000227
2026-04-04T23:09:06.495,38.162,0.492,0.909,-0.037,0.0480,-0.0050,-0.0190,0.002690
2026-04-04T23:09:06.549,38.215,0.465,0.894,0.011,-0.0270,-0.0150,0.0480,0.003258
2026-04-04T23:09:06.602,38.268,0.460,0.913,-0.013,-0.0050,0.0190,-0.0240,0.000962
2026-04-04T23:09:06.655,38.322,0.506,0.869,-0.006,0.0460,-0.0440,0.0070,0.004101
2026-04-04T23:09:06.708,38.375,0.492,0.874,-0.008,-0.0140,0.0050,-0.0020,0.000225
2026-04-04T23:09:06.762,38.428,0.437,0.901,-0.012,-0.0550,0.0270,-0.0040,0.003770
2026-04-04T23:09:06.815,38.481,0.489,0.882,-0.020,0.0520,-0.0190,-0.0080,0.003129
2026-04-04T23:09:06.868,38.535,0.530,0.930,-0.033,0.0410,0.0480,-0.0130,0.004154
2026-04-04T23:09:06.944,38.610,0.442,0.937,0.029,-0.0880,0.0070,0.0620,0.011637
2026-04-04T23:09:06.994,38.661,0.684,0.980,-0.254,0.2420,0.0430,-0.2830,0.140502
2026-04-04T23:09:07.043,38.710,0.363,0.859,-0.026,-0.3210,-0.1210,0.2280,0.169666
2026-04-04T23:09:07.094,38.760,0.529,1.109,0.107,0.1660,0.2500,0.1330,0.107745
2026-04-04T23:09:07.144,38.810,0.312,0.923,-0.016,-0.2170,-0.1860,-0.1230,0.096814
2026-04-04T23:09:07.193,38.860,0.375,0.829,0.430,0.0630,-0.0940,0.4460,0.211721
2026-04-04T23:09:07.245,38.911,0.453,0.886,-0.031,0.0780,0.0570,-0.4610,0.221854
2026-04-04T23:09:07.298,38.965,0.646,0.745,0.104,0.1930,-0.1410,0.1350,0.075355
2026-04-04T23:09:07.351,39.018,0.415,0.958,-0.117,-0.2310,0.2130,-0.2210,0.147571
2026-04-04T23:09:07.405,39.071,0.406,0.879,-0.102,-0.0090,-0.0790,0.0150,0.006547
2026-04-04T23:09:07.458,39.124,0.419,0.924,0.015,0.0130,0.0450,0.1170,0.015883
2026-04-04T23:09:07.511,39.178,0.442,0.993,-0.245,0.0230,0.0690,-0.2600,0.072890
2026-04-04T23:09:07.564,39.231,0.433,0.897,-0.011,-0.0090,-0.0960,0.2340,0.064053
2026-04-04T23:09:07.644,39.310,0.365,0.944,0.098,-0.0680,0.0470,0.1090,0.018714
2026-04-04T23:09:07.694,39.360,0.479,1.128,-0.480,0.1140,0.1840,-0.5780,0.380936
2026-04-04T23:09:07.744,39.410,0.319,0.853,0.035,-0.1600,-0.2750,0.5150,0.366450
2026-04-04T23:09:07.794,39.460,0.293,0.882,0.401,-0.0260,0.0290,0.3660,0.135473
2026-04-04T23:09:07.843,39.510,0.504,0.972,-0.328,0.2110,0.0900,-0.7290,0.584062
2026-04-04T23:09:07.894,39.560,0.495,0.821,-0.100,-0.0090,-0.1510,0.2280,0.074866
2026-04-04T23:09:07.944,39.610,0.287,0.986,0.047,-0.2080,0.1650,0.1470,0.092098
2026-04-04T23:09:07.994,39.661,0.405,0.942,-0.215,0.1180,-0.0440,-0.2620,0.084504
2026-04-04T23:09:08.048,39.714,0.367,1.014,-0.080,-0.0380,0.0720,0.1350,0.024853
2026-04-04T23:09:08.101,39.767,0.486,0.794,0.020,0.1190,-0.2200,0.1000,0.072561
2026-04-04T23:09:08.154,39.821,0.397,0.915,0.128,-0.0890,0.1210,0.1080,0.034226
2026-04-04T23:09:08.207,39.874,0.440,0.951,0.071,0.0430,0.0360,-0.0570,0.006394
2026-04-04T23:09:08.261,39.927,0.421,0.920,0.059,-0.0190,-0.0310,-0.0120,0.001466
2026-04-04T23:09:08.314,39.980,0.255,0.991,-0.028,-0.1660,0.0710,-0.0870,0.040166
2026-04-04T23:09:08.367,40.034,0.147,1.054,0.093,-0.1080,0.0630,0.1210,0.030274
2026-04-04T23:09:08.443,40.110,0.599,0.778,-0.138,0.4520,-0.2760,-0.2310,0.333841
2026-04-04T23:09:08.494,40.160,0.698,0.656,-0.172,0.0990,-0.1220,-0.0340,0.025841
2026-04-04T23:09:08.544,40.210,0.729,0.721,-0.153,0.0310,0.0650,0.0190,0.005547
2026-04-04T23:09:08.594,40.260,0.629,0.727,0.088,-0.1000,0.0060,0.2410,0.068117
2026-04-04T23:09:08.644,40.310,0.458,0.910,-0.064,-0.1710,0.1830,-0.1520,0.085834
2026-04-04T23:09:08.694,40.360,0.406,0.927,-0.005,-0.0520,0.0170,0.0590,0.006474
2026-04-04T23:09:08.744,40.410,0.569,0.831,-0.021,0.1630,-0.0960,-0.0160,0.036041
2026-04-04T23:09:08.797,40.464,0.424,0.920,-0.038,-0.1450,0.0890,-0.0170,0.029235
2026-04-04T23:09:08.850,40.517,0.490,0.899,-0.037,0.0660,-0.0210,0.0010,0.004798
2026-04-04T23:09:08.904,40.570,0.481,0.903,-0.037,-0.0090,0.0040,0.0000,0.000097
2026-04-04T23:09:08.957,40.623,0.492,0.903,-0.069,0.0110,0.0000,-0.0320,0.001145
2026-04-04T23:09:09.010,40.677,0.431,0.929,-0.040,-0.0610,0.0260,0.0290,0.005238
2026-04-04T23:09:09.063,40.730,0.479,0.890,-0.062,0.0480,-0.0390,-0.0220,0.004309
2026-04-04T23:09:09.117,40.783,0.458,0.914,-0.053,-0.0210,0.0240,0.0090,0.001098
2026-04-04T23:09:09.170,40.836,0.484,0.905,-0.065,0.0260,-0.0090,-0.0120,0.000901
2026-04-04T23:09:09.244,40.911,0.464,0.911,-0.089,-0.0200,0.0060,-0.0240,0.001012
2026-04-04T23:09:09.294,40.960,0.460,0.911,-0.063,-0.0040,0.0000,0.0260,0.000692
2026-04-04T23:09:09.343,41.010,0.470,0.900,-0.066,0.0100,-0.0110,-0.0030,0.000230
2026-04-04T23:09:09.394,41.060,0.442,0.890,-0.008,-0.0280,-0.0100,0.0580,0.004248
2026-04-04T23:09:09.444,41.110,0.466,0.899,-0.057,0.0240,0.0090,-0.0490,0.003058
2026-04-04T23:09:09.494,41.160,0.458,0.896,-0.040,-0.0080,-0.0030,0.0170,0.000362
2026-04-04T23:09:09.547,41.213,0.457,0.922,-0.084,-0.0010,0.0260,-0.0440,0.002613
2026-04-04T23:09:09.600,41.266,0.477,0.883,-0.086,0.0200,-0.0390,-0.0020,0.001925
2026-04-04T23:09:09.653,41.320,0.478,0.894,-0.071,0.0010,0.0110,0.0150,0.000347
2026-04-04T23:09:09.706,41.373,0.453,0.886,0.012,-0.0250,-0.0080,0.0830,0.007578
2026-04-04T23:09:09.760,41.426,0.453,0.899,-0.029,0.0000,0.0130,-0.0410,0.001850
2026-04-04T23:09:09.813,41.479,0.456,0.922,-0.046,0.0030,0.0230,-0.0170,0.000827
2026-04-04T23:09:09.866,41.533,0.450,0.912,-0.035,-0.0060,-0.0100,0.0110,0.000257
2026-04-04T23:09:09.919,41.586,0.448,0.918,-0.060,-0.0020,0.0060,-0.0250,0.000665
2026-04-04T23:09:09.973,41.639,0.475,0.885,-0.038,0.0270,-0.0330,0.0220,0.002302
2026-04-04T23:09:10.043,41.710,0.440,0.914,-0.030,-0.0350,0.0290,0.0080,0.002130
2026-04-04T23:09:10.094,41.760,0.446,0.899,-0.020,0.0060,-0.0150,0.0100,0.000361
2026-04-04T23:09:10.144,41.810,0.448,0.934,-0.059,0.0020,0.0350,-0.0390,0.002750
2026-04-04T23:09:10.193,41.860,0.468,0.881,-0.024,0.0200,-0.0530,0.0350,0.004434
2026-04-04T23:09:10.244,41.910,0.465,0.909,-0.023,-0.0030,0.0280,0.0010,0.000794
2026-04-04T23:09:10.296,41.963,0.483,0.884,-0.043,0.0180,-0.0250,-0.0200,0.001349
2026-04-04T23:09:10.349,42.016,0.486,1.015,0.010,0.0030,0.1310,0.0530,0.019979
2026-04-04T23:09:10.403,42.069,0.441,0.921,-0.088,-0.0450,-0.0940,-0.0980,0.020465
2026-04-04T23:09:10.456,42.122,0.479,0.894,0.041,0.0380,-0.0270,0.1290,0.018814
2026-04-04T23:09:10.509,42.176,0.464,0.932,0.019,-0.0150,0.0380,-0.0220,0.002153
2026-04-04T23:09:10.562,42.229,0.514,0.938,-0.102,0.0500,0.0060,-0.1210,0.017177
2026-04-04T23:09:10.616,42.282,0.572,0.870,0.493,0.0580,-0.0680,0.5950,0.362013
2026-04-04T23:09:10.669,42.335,0.394,0.854,0.063,-0.1780,-0.0160,-0.4300,0.216840
2026-04-04T23:09:10.744,42.410,0.462,1.049,-0.234,0.0680,0.1950,-0.2970,0.130858
2026-04-04T23:09:10.793,42.460,0.512,0.994,-0.175,0.0500,-0.0550,0.0590,0.009006
2026-04-04T23:09:10.844,42.510,0.331,0.882,-0.068,-0.1810,-0.1120,0.1070,0.056754
2026-04-04T23:09:10.894,42.560,0.401,0.894,0.145,0.0700,0.0120,0.2130,0.050413
2026-04-04T23:09:10.944,42.610,0.438,0.977,-0.138,0.0370,0.0830,-0.2830,0.088347
2026-04-04T23:09:10.994,42.660,0.384,0.894,0.081,-0.0540,-0.0830,0.2190,0.057766
2026-04-04T23:09:11.046,42.712,0.384,0.931,-0.001,0.0000,0.0370,-0.0820,0.008093
2026-04-04T23:09:11.099,42.765,0.453,0.946,-0.118,0.0690,0.0150,-0.1170,0.018675
2026-04-04T23:09:11.152,42.819,0.330,0.946,-0.073,-0.1230,0.0000,0.0450,0.017154
2026-04-04T23:09:11.205,42.872,0.405,1.030,0.110,0.0750,0.0840,0.1830,0.046170
2026-04-04T23:09:11.259,42.925,0.655,0.720,0.014,0.2500,-0.3100,-0.0960,0.167816
2026-04-04T23:09:11.312,42.979,0.019,1.316,-0.097,-0.6360,0.5960,-0.1110,0.772033
2026-04-04T23:09:11.365,43.032,0.504,0.877,-0.165,0.4850,-0.4390,-0.0680,0.432570
2026-04-04T23:09:11.418,43.085,0.458,0.955,0.014,-0.0460,0.0780,0.1790,0.040241
2026-04-04T23:09:11.472,43.138,0.260,0.969,0.082,-0.1980,0.0140,0.0680,0.044024
2026-04-04T23:09:11.543,43.210,0.719,0.740,-0.108,0.4590,-0.2290,-0.1900,0.299222
2026-04-04T23:09:11.593,43.260,0.361,0.979,-0.017,-0.3580,0.2390,0.0910,0.193566
2026-04-04T23:09:11.644,43.310,0.515,0.890,-0.080,0.1540,-0.0890,-0.0630,0.035606
2026-04-04T23:09:11.693,43.360,0.464,0.951,-0.062,-0.0510,0.0610,0.0180,0.006646
2026-04-04T23:09:11.744,43.410,0.439,0.917,-0.099,-0.0250,-0.0340,-0.0370,0.003150
2026-04-04T23:09:11.795,43.462,0.441,0.904,-0.045,0.0020,-0.0130,0.0540,0.003089
2026-04-04T23:09:11.848,43.515,0.417,0.928,-0.055,-0.0240,0.0240,-0.0100,0.001252
2026-04-04T23:09:11.902,43.568,0.434,0.934,-0.095,0.0170,0.0060,-0.0400,0.001925
2026-04-04T23:09:11.955,43.621,0.419,0.926,-0.055,-0.0150,-0.0080,0.0400,0.001889
2026-04-04T23:09:12.008,43.675,0.387,0.949,-0.124,-0.0320,0.0230,-0.0690,0.006314
2026-04-04T23:09:12.061,43.728,0.375,0.969,-0.013,-0.0120,0.0200,0.1110,0.012865
2026-04-04T23:09:12.115,43.781,0.426,0.878,-0.023,0.0510,-0.0910,-0.0100,0.010982
2026-04-04T23:09:12.168,43.834,0.659,0.737,-0.074,0.2330,-0.1410,-0.0510,0.076771
2026-04-04T23:09:12.244,43.910,0.594,0.862,0.002,-0.0650,0.1250,0.0760,0.025626
2026-04-04T23:09:12.294,43.960,0.292,0.802,-0.131,-0.3020,-0.0600,-0.1330,0.112493
2026-04-04T23:09:12.344,44.010,0.708,0.831,0.231,0.4160,0.0290,0.3620,0.304941
2026-04-04T23:09:12.394,44.060,0.521,0.769,0.350,-0.1870,-0.0620,0.1190,0.052974
2026-04-04T23:09:12.444,44.110,0.598,0.825,0.204,0.0770,0.0560,-0.1460,0.030381
2026-04-04T23:09:12.494,44.160,0.237,0.831,0.731,-0.3610,0.0060,0.5270,0.408086
2026-04-04T23:09:12.545,44.211,0.414,0.628,0.152,0.1770,-0.2030,-0.5790,0.407779
2026-04-04T23:09:12.598,44.265,0.680,0.910,-0.104,0.2660,0.2820,-0.2560,0.215816
2026-04-04T23:09:12.651,44.318,0.385,0.827,-0.223,-0.2950,-0.0830,-0.1190,0.108075
2026-04-04T23:09:12.705,44.371,0.393,0.860,-0.095,0.0080,0.0330,0.1280,0.017537
2026-04-04T23:09:12.758,44.424,0.582,0.892,-0.209,0.1890,0.0320,-0.1140,0.049741
2026-04-04T23:09:12.811,44.477,0.422,0.912,-0.139,-0.1600,0.0200,0.0700,0.030900
2026-04-04T23:09:12.864,44.531,0.384,0.938,-0.103,-0.0380,0.0260,0.0360,0.003416
2026-04-04T23:09:12.918,44.584,0.452,0.927,-0.203,0.0680,-0.0110,-0.1000,0.014745
2026-04-04T23:09:12.971,44.637,0.444,0.905,-0.085,-0.0080,-0.0220,0.1180,0.014472
2026-04-04T23:09:13.043,44.710,0.465,0.875,-0.086,0.0210,-0.0300,-0.0010,0.001342
2026-04-04T23:09:13.094,44.760,0.449,0.912,-0.105,-0.0160,0.0370,-0.0190,0.001986
2026-04-04T23:09:13.144,44.810,0.425,0.918,-0.061,-0.0240,0.0060,0.0440,0.002548
2026-04-04T23:09:13.193,44.860,0.522,0.911,-0.060,0.0970,-0.0070,0.0010,0.009459
2026-04-04T23:09:13.244,44.910,0.512,0.866,-0.039,-0.0100,-0.0450,0.0210,0.002566
2026-04-04T23:09:13.294,44.961,0.494,0.896,-0.005,-0.0180,0.0300,0.0340,0.002380
2026-04-04T23:09:13.348,45.014,0.536,0.852,-0.033,0.0420,-0.0440,-0.0280,0.004484
2026-04-04T23:09:13.401,45.067,0.354,0.483,0.194,-0.1820,-0.3690,0.2270,0.220814
2026-04-04T23:09:13.454,45.121,0.521,0.862,0.022,0.1670,0.3790,-0.1720,0.201114
2026-04-04T23:09:13.507,45.174,0.563,0.820,0.175,0.0420,-0.0420,0.1530,0.026937
2026-04-04T23:09:13.561,45.227,0.516,0.854,0.164,-0.0470,0.0340,-0.0110,0.003486
