timestamp,elapsed_s,x_g,y_g,z_g,dx,dy,dz,l2_norm
2026-04-08T16:29:05.244,203.623,-0.993,-0.010,0.126,0.0040,-0.0010,0.0120,0.000161
2026-04-08T16:29:05.297,203.677,-0.995,-0.007,0.122,-0.0020,0.0030,-0.0040,0.000029
2026-04-08T16:29:05.350,203.730,-0.997,-0.004,0.124,-0.0020,0.0030,0.0020,0.000017
2026-04-08T16:29:05.404,203.783,-0.994,-0.012,0.125,0.0030,-0.0080,0.0010,0.000074
2026-04-08T16:29:05.457,203.836,-0.996,-0.006,0.126,-0.0020,0.0060,0.0010,0.000041
2026-04-08T16:29:05.510,203.890,-0.993,-0.004,0.120,0.0030,0.0020,-0.0060,0.000049
2026-04-08T16:29:05.563,203.943,-0.994,-0.009,0.125,-0.0010,-0.0050,0.0050,0.000051
2026-04-08T16:29:05.621,204.000,-0.999,-0.006,0.129,-0.0050,0.0030,0.0040,0.000050
2026-04-08T16:29:05.674,204.053,-0.997,-0.009,0.118,0.0020,-0.0030,-0.0110,0.000134
2026-04-08T16:29:05.723,204.103,-0.998,0.000,0.128,-0.0010,0.0090,0.0100,0.000182
2026-04-08T16:29:05.780,204.160,-0.990,-0.005,0.128,0.0080,-0.0050,0.0000,0.000089
2026-04-08T16:29:05.834,204.213,-0.995,-0.008,0.120,-0.0050,-0.0030,-0.0080,0.000098
2026-04-08T16:29:05.887,204.266,-0.994,-0.006,0.124,0.0010,0.0020,0.0040,0.000021
2026-04-08T16:29:05.940,204.320,-0.993,-0.003,0.124,0.0010,0.0030,0.0000,0.000010
2026-04-08T16:29:05.993,204.373,-0.996,-0.002,0.121,-0.0030,0.0010,-0.0030,0.000019
2026-04-08T16:29:06.047,204.426,-0.998,-0.009,0.128,-0.0020,-0.0070,0.0070,0.000102
2026-04-08T16:29:06.100,204.479,-0.999,-0.005,0.120,-0.0010,0.0040,-0.0080,0.000081
2026-04-08T16:29:06.153,204.533,-0.995,-0.001,0.121,0.0040,0.0040,0.0010,0.000033
2026-04-08T16:29:06.206,204.586,-0.995,-0.002,0.121,0.0000,-0.0010,0.0000,0.000001
2026-04-08T16:29:06.260,204.639,-0.993,-0.005,0.123,0.0020,-0.0030,0.0020,0.000017
2026-04-08T16:29:06.313,204.692,-0.996,-0.008,0.121,-0.0030,-0.0030,-0.0020,0.000022
2026-04-08T16:29:06.366,204.746,-0.996,-0.006,0.126,0.0000,0.0020,0.0050,0.000029
2026-04-08T16:29:06.423,204.803,-0.997,-0.003,0.121,-0.0010,0.0030,-0.0050,0.000035
2026-04-08T16:29:06.477,204.856,-0.995,-0.001,0.124,0.0020,0.0020,0.0030,0.000017
2026-04-08T16:29:06.530,204.909,-0.994,-0.007,0.123,0.0010,-0.0060,-0.0010,0.000038
2026-04-08T16:29:06.583,204.963,-0.997,-0.006,0.121,-0.0030,0.0010,-0.0020,0.000014
2026-04-08T16:29:06.636,205.016,-0.993,-0.007,0.123,0.0040,-0.0010,0.0020,0.000021
2026-04-08T16:29:06.690,205.069,-0.997,-0.004,0.126,-0.0040,0.0030,0.0030,0.000034
2026-04-08T16:29:06.743,205.122,-0.996,-0.008,0.121,0.0010,-0.0040,-0.0050,0.000042
2026-04-08T16:29:06.796,205.176,-0.990,-0.004,0.121,0.0060,0.0040,0.0000,0.000052
2026-04-08T16:29:06.849,205.229,-0.998,-0.004,0.120,-0.0080,0.0000,-0.0010,0.000065
2026-04-08T16:29:06.903,205.282,-0.993,-0.008,0.127,0.0050,-0.0040,0.0070,0.000090
2026-04-08T16:29:06.956,205.335,-0.994,-0.006,0.124,-0.0010,0.0020,-0.0030,0.000014
2026-04-08T16:29:07.009,205.389,-0.996,-0.008,0.126,-0.0020,-0.0020,0.0020,0.000012
2026-04-08T16:29:07.062,205.442,-0.998,-0.006,0.124,-0.0020,0.0020,-0.0020,0.000012
2026-04-08T16:29:07.116,205.495,-0.993,-0.004,0.122,0.0050,0.0020,-0.0020,0.000033
2026-04-08T16:29:07.173,205.553,-0.995,-0.011,0.130,-0.0020,-0.0070,0.0080,0.000117
2026-04-08T16:29:07.226,205.606,-1.000,-0.008,0.126,-0.0050,0.0030,-0.0040,0.000050
2026-04-08T16:29:07.279,205.659,-0.993,-0.005,0.127,0.0070,0.0030,0.0010,0.000059
2026-04-08T16:29:07.333,205.712,-1.002,-0.006,0.126,-0.0090,-0.0010,-0.0010,0.000083
2026-04-08T16:29:07.386,205.766,-0.994,-0.007,0.123,0.0080,-0.0010,-0.0030,0.000074
2026-04-08T16:29:07.439,205.819,-0.998,-0.010,0.123,-0.0040,-0.0030,0.0000,0.000025
2026-04-08T16:29:07.492,205.872,-0.996,-0.016,0.121,0.0020,-0.0060,-0.0020,0.000044
2026-04-08T16:29:07.546,205.925,-0.998,0.000,0.123,-0.0020,0.0160,0.0020,0.000264
2026-04-08T16:29:07.599,205.978,-0.996,-0.004,0.120,0.0020,-0.0040,-0.0030,0.000029
2026-04-08T16:29:07.652,206.032,-0.991,-0.009,0.121,0.0050,-0.0050,0.0010,0.000051
2026-04-08T16:29:07.705,206.085,-0.989,-0.004,0.128,0.0020,0.0050,0.0070,0.000078
2026-04-08T16:29:07.759,206.138,-0.994,-0.003,0.119,-0.0050,0.0010,-0.0090,0.000107
2026-04-08T16:29:07.812,206.191,-0.999,-0.005,0.123,-0.0050,-0.0020,0.0040,0.000045
2026-04-08T16:29:07.865,206.245,-1.001,-0.010,0.119,-0.0020,-0.0050,-0.0040,0.000045
2026-04-08T16:29:07.922,206.302,-0.992,-0.005,0.121,0.0090,0.0050,0.0020,0.000110
2026-04-08T16:29:07.976,206.355,-0.996,-0.002,0.122,-0.0040,0.0030,0.0010,0.000026
2026-04-08T16:29:08.029,206.408,-0.993,-0.010,0.123,0.0030,-0.0080,0.0010,0.000074
2026-04-08T16:29:08.082,206.462,-0.995,-0.008,0.125,-0.0020,0.0020,0.0020,0.000012
2026-04-08T16:29:08.135,206.515,-1.003,-0.002,0.117,-0.0080,0.0060,-0.0080,0.000164
2026-04-08T16:29:08.189,206.568,-1.000,-0.010,0.122,0.0030,-0.0080,0.0050,0.000098
2026-04-08T16:29:08.242,206.621,-1.002,-0.009,0.130,-0.0020,0.0010,0.0080,0.000069
2026-04-08T16:29:08.295,206.675,-0.993,-0.002,0.122,0.0090,0.0070,-0.0080,0.000194
2026-04-08T16:29:08.348,206.728,-1.003,-0.004,0.121,-0.0100,-0.0020,-0.0010,0.000105
2026-04-08T16:29:08.402,206.781,-1.005,-0.013,0.122,-0.0020,-0.0090,0.0010,0.000086
2026-04-08T16:29:08.455,206.835,-0.992,-0.007,0.121,0.0130,0.0060,-0.0010,0.000206
2026-04-08T16:29:08.508,206.888,-0.999,-0.005,0.121,-0.0070,0.0020,0.0000,0.000053
2026-04-08T16:29:08.561,206.941,-0.995,-0.005,0.125,0.0040,0.0000,0.0040,0.000032
2026-04-08T16:29:08.615,206.994,-0.992,-0.011,0.125,0.0030,-0.0060,0.0000,0.000045
2026-04-08T16:29:08.672,207.052,-0.990,-0.008,0.125,0.0020,0.0030,0.0000,0.000013
2026-04-08T16:29:08.725,207.105,-0.997,-0.008,0.121,-0.0070,0.0000,-0.0040,0.000065
2026-04-08T16:29:08.778,207.158,-0.992,-0.003,0.125,0.0050,0.0050,0.0040,0.000066
2026-04-08T16:29:08.832,207.211,-0.994,-0.009,0.120,-0.0020,-0.0060,-0.0050,0.000065
2026-04-08T16:29:08.885,207.265,-0.998,-0.004,0.132,-0.0040,0.0050,0.0120,0.000185
2026-04-08T16:29:08.938,207.318,-0.996,-0.004,0.124,0.0020,0.0000,-0.0080,0.000068
2026-04-08T16:29:08.991,207.371,-0.994,-0.006,0.120,0.0020,-0.0020,-0.0040,0.000024
2026-04-08T16:29:09.045,207.424,-0.991,-0.004,0.125,0.0030,0.0020,0.0050,0.000038
2026-04-08T16:29:09.098,207.478,-0.992,0.002,0.123,-0.0010,0.0060,-0.0020,0.000041
2026-04-08T16:29:09.151,207.531,-0.994,-0.009,0.125,-0.0020,-0.0110,0.0020,0.000129
2026-04-08T16:29:09.204,207.584,-1.000,-0.006,0.121,-0.0060,0.0030,-0.0040,0.000061
2026-04-08T16:29:09.258,207.637,-0.997,-0.004,0.122,0.0030,0.0020,0.0010,0.000014
2026-04-08T16:29:09.311,207.691,-0.995,-0.009,0.117,0.0020,-0.0050,-0.0050,0.000054
2026-04-08T16:29:09.364,207.744,-0.993,-0.007,0.115,0.0020,0.0020,-0.0020,0.000012
2026-04-08T16:29:09.417,207.797,-0.993,0.002,0.122,0.0000,0.0090,0.0070,0.000130
2026-04-08T16:29:09.475,207.854,-1.000,-0.003,0.123,-0.0070,-0.0050,0.0010,0.000075
2026-04-08T16:29:09.528,207.908,-0.999,-0.014,0.125,0.0010,-0.0110,0.0020,0.000126
2026-04-08T16:29:09.581,207.961,-0.992,-0.017,0.126,0.0070,-0.0030,0.0010,0.000059
2026-04-08T16:29:09.635,208.014,-0.996,-0.004,0.127,-0.0040,0.0130,0.0010,0.000186
2026-04-08T16:29:09.688,208.067,-0.998,-0.003,0.122,-0.0020,0.0010,-0.0050,0.000030
2026-04-08T16:29:09.741,208.121,-0.995,-0.011,0.117,0.0030,-0.0080,-0.0050,0.000098
2026-04-08T16:29:09.794,208.174,-0.997,-0.010,0.128,-0.0020,0.0010,0.0110,0.000126
2026-04-08T16:29:09.847,208.227,-0.993,-0.005,0.127,0.0040,0.0050,-0.0010,0.000042
2026-04-08T16:29:09.901,208.280,-0.998,0.000,0.116,-0.0050,0.0050,-0.0110,0.000171
2026-04-08T16:29:09.954,208.334,-0.999,-0.007,0.125,-0.0010,-0.0070,0.0090,0.000131
2026-04-08T16:29:10.007,208.387,-1.000,-0.007,0.126,-0.0010,0.0000,0.0010,0.000002
2026-04-08T16:29:10.060,208.440,-0.999,-0.004,0.122,0.0010,0.0030,-0.0040,0.000026
2026-04-08T16:29:10.114,208.493,-0.996,-0.005,0.121,0.0030,-0.0010,-0.0010,0.000011
2026-04-08T16:29:10.167,208.547,-0.994,-0.009,0.125,0.0020,-0.0040,0.0040,0.000036
2026-04-08T16:29:10.224,208.604,-0.997,-0.012,0.119,-0.0030,-0.0030,-0.0060,0.000054
2026-04-08T16:29:10.278,208.657,-1.002,-0.006,0.122,-0.0050,0.0060,0.0030,0.000070
2026-04-08T16:29:10.327,208.706,-0.997,0.001,0.130,0.0050,0.0070,0.0080,0.000138
2026-04-08T16:29:10.384,208.764,-0.995,-0.008,0.117,0.0020,-0.0090,-0.0130,0.000254
2026-04-08T16:29:10.437,208.817,-1.001,-0.012,0.121,-0.0060,-0.0040,0.0040,0.000068
2026-04-08T16:29:10.490,208.870,-0.993,-0.006,0.122,0.0080,0.0060,0.0010,0.000101
2026-04-08T16:29:10.544,208.923,-0.993,-0.001,0.122,0.0000,0.0050,0.0000,0.000025
2026-04-08T16:29:10.597,208.977,-1.002,-0.009,0.123,-0.0090,-0.0080,0.0010,0.000146
2026-04-08T16:29:10.650,209.030,-0.997,-0.005,0.126,0.0050,0.0040,0.0030,0.000050
2026-04-08T16:29:10.704,209.083,-0.997,-0.002,0.123,0.0000,0.0030,-0.0030,0.000018
2026-04-08T16:29:10.757,209.136,-1.000,-0.003,0.122,-0.0030,-0.0010,-0.0010,0.000011
2026-04-08T16:29:10.810,209.190,-0.997,-0.012,0.128,0.0030,-0.0090,0.0060,0.000126
2026-04-08T16:29:10.863,209.243,-0.997,-0.006,0.126,0.0000,0.0060,-0.0020,0.000040
2026-04-08T16:29:10.916,209.296,-0.999,-0.004,0.127,-0.0020,0.0020,0.0010,0.000009
2026-04-08T16:29:10.974,209.353,-1.001,-0.003,0.128,-0.0020,0.0010,0.0010,0.000006
2026-04-08T16:29:11.027,209.407,-0.991,-0.008,0.119,0.0100,-0.0050,-0.0090,0.000206
2026-04-08T16:29:11.080,209.460,-0.994,-0.008,0.126,-0.0030,0.0000,0.0070,0.000058
2026-04-08T16:29:11.134,209.513,-0.994,-0.005,0.120,0.0000,0.0030,-0.0060,0.000045
2026-04-08T16:29:11.187,209.566,-0.995,-0.009,0.125,-0.0010,-0.0040,0.0050,0.000042
2026-04-08T16:29:11.240,209.620,-0.996,-0.006,0.131,-0.0010,0.0030,0.0060,0.000046
2026-04-08T16:29:11.293,209.673,-0.994,-0.010,0.122,0.0020,-0.0040,-0.0090,0.000101
2026-04-08T16:29:11.347,209.726,-0.993,-0.004,0.126,0.0010,0.0060,0.0040,0.000053
2026-04-08T16:29:11.400,209.779,-1.001,-0.006,0.120,-0.0080,-0.0020,-0.0060,0.000104
2026-04-08T16:29:11.453,209.833,-0.997,-0.008,0.122,0.0040,-0.0020,0.0020,0.000024
2026-04-08T16:29:11.506,209.886,-0.994,-0.001,0.130,0.0030,0.0070,0.0080,0.000122
2026-04-08T16:29:11.560,209.939,-1.000,-0.006,0.121,-0.0060,-0.0050,-0.0090,0.000142
2026-04-08T16:29:11.613,209.992,-1.004,-0.006,0.126,-0.0040,0.0000,0.0050,0.000041
2026-04-08T16:29:11.666,210.046,-0.997,-0.004,0.126,0.0070,0.0020,0.0000,0.000053
2026-04-08T16:29:11.719,210.099,-0.991,-0.001,0.126,0.0060,0.0030,0.0000,0.000045
2026-04-08T16:29:11.777,210.156,-0.998,-0.002,0.121,-0.0070,-0.0010,-0.0050,0.000075
2026-04-08T16:29:11.830,210.209,-0.998,-0.007,0.128,0.0000,-0.0050,0.0070,0.000074
2026-04-08T16:29:11.883,210.263,-0.993,-0.004,0.124,0.0050,0.0030,-0.0040,0.000050
