elapsed_s,x_g,y_g,z_g,writing,word,newline
6.5536,0.2200,0.8730,0.4120,1,quick,0
6.5741,0.2790,0.8500,0.4320,1,quick,0
6.5905,0.3050,0.8730,0.3940,1,quick,0
6.6109,0.3050,0.8490,0.3420,1,quick,0
6.6315,0.3100,0.8130,0.5260,1,quick,0
6.6519,0.0360,0.8050,0.4900,1,quick,0
6.6724,0.5460,0.8450,0.6440,1,quick,0
6.6932,-0.0590,0.8870,0.3480,1,quick,0
6.7134,-0.0260,0.9070,0.6750,1,quick,0
6.7338,0.2200,0.8790,0.2890,1,quick,0
6.7542,0.2360,0.9170,0.3660,1,quick,0
6.7707,0.6830,1.0000,0.1010,1,quick,0
6.7912,0.3580,0.8880,0.4520,1,quick,0
6.8116,0.0380,0.8390,0.3820,1,quick,0
6.8321,0.2320,0.8450,0.5670,1,quick,0
6.8526,0.1710,0.9120,0.3940,1,quick,0
6.8734,0.1290,1.0070,0.3540,1,quick,0
6.8894,0.1470,0.8290,0.4470,1,quick,0
6.9100,0.2440,0.8120,0.4830,1,quick,0
6.9304,0.3200,0.7680,0.5120,1,quick,0
6.9509,0.3110,0.8710,0.4760,1,quick,0
6.9714,0.2900,0.7410,0.4820,1,quick,0
6.9877,0.2710,1.1220,0.5620,1,quick,0
7.0082,0.1160,0.8950,0.4410,1,quick,0
7.0287,0.2380,0.9280,0.4200,1,quick,0
7.0492,0.2050,0.9310,0.7390,1,quick,0
7.0697,0.0170,0.9320,0.6310,1,quick,0
7.0901,0.3250,0.9590,0.8370,1,quick,0
7.1065,0.2020,0.9440,0.5010,1,quick,0
7.1270,0.2890,0.8950,0.3940,1,quick,0
7.1475,0.2600,0.9270,0.3210,1,quick,0
7.1679,0.2500,0.9750,0.2320,1,quick,0
7.1884,-0.0210,0.9120,0.3950,1,quick,0
7.2089,0.1490,0.9410,0.4830,1,quick,0
7.2294,0.3570,0.7020,0.5150,1,quick,0
7.2476,0.3710,0.7790,0.5080,1,quick,0
7.2663,0.3800,0.7710,0.4600,1,quick,0
7.2868,0.2550,0.8850,0.4200,1,quick,0
7.3072,0.1490,1.0190,0.4260,1,quick,0
