elapsed_s,x_g,y_g,z_g,writing,word,newline
3.7940,0.2880,0.9350,0.1810,1,the,0
3.8145,0.2900,0.9510,0.2640,1,the,0
3.8349,0.2510,0.9310,0.2580,1,the,0
3.8554,0.4740,0.8130,0.3290,1,the,0
3.8759,0.6410,0.7290,0.2390,1,the,0
3.8963,0.3610,0.9330,0.2740,1,the,0
3.9128,0.3400,0.9240,0.1710,1,the,0
3.9332,0.1970,0.9670,0.2720,1,the,0
3.9537,0.3090,0.9350,0.3490,1,the,0
3.9741,0.3050,0.9420,0.1340,1,the,0
3.9946,0.2770,0.8640,0.3500,1,the,0
4.0152,0.3320,1.0370,0.1120,1,the,0
4.0316,0.3230,0.9640,0.1630,1,the,0
4.0520,0.3990,1.0590,0.0460,1,the,0
4.0724,0.2680,0.9020,0.2860,1,the,0
4.0929,0.5210,0.8230,0.2610,1,the,0
4.1134,0.5480,0.8410,0.2410,1,the,0
4.1298,0.3940,0.9220,0.3130,1,the,0
4.1503,0.2450,0.9360,0.3570,1,the,0
4.1707,0.3140,0.9240,0.1540,1,the,0
4.1912,0.3550,0.9020,-0.2050,1,the,0
4.2117,0.1950,0.8350,-0.0920,1,the,0
4.2322,0.3590,0.9540,-0.0470,1,the,0
4.2527,0.3450,0.9910,0.0770,1,the,0
4.2731,0.4420,0.9610,0.1720,1,the,0
4.2936,0.5370,0.7860,0.1310,1,the,0
4.3141,0.5830,0.7300,0.2660,1,the,0
4.3305,0.4040,0.9660,0.4380,1,the,0
4.3510,0.2990,0.9680,0.2760,1,the,0
4.3715,0.1960,0.9600,0.2650,1,the,0
4.3919,0.3330,0.9670,0.2640,1,the,0
4.4124,0.3090,0.8440,0.1280,1,the,0
4.4328,0.4160,0.9990,0.1880,1,the,0
4.4493,0.3120,0.9120,0.1100,1,the,0
4.4697,0.5460,0.7350,0.1060,1,the,0
4.4902,0.5830,1.0220,0.2520,1,the,0
4.5107,0.3530,0.9240,0.2100,1,the,0
4.5311,0.2210,0.9690,0.1790,1,the,0
4.5517,0.1750,0.9790,0.0970,1,the,0
4.5681,0.2860,0.9590,0.4120,1,the,0
4.5886,0.3370,0.9670,0.3030,1,the,0
4.6090,0.3670,0.9220,0.2820,1,the,0
4.6296,0.2370,0.9390,0.2670,1,the,0
4.6499,0.3220,0.9320,0.2590,1,the,0
4.6704,0.3640,0.9730,0.2330,1,the,0
4.6868,0.3490,0.9640,0.1960,1,the,0
4.7073,0.3490,0.9340,0.1670,1,the,0
4.7278,0.2990,0.9420,0.1480,1,the,0
4.7483,0.2890,1.0400,0.0910,1,the,0
4.7688,0.5850,0.7530,0.1350,1,the,0
4.7851,0.6250,0.7060,0.2330,1,the,0
4.8056,0.6130,0.7340,0.3580,1,the,0
4.8261,0.0680,1.2960,0.5610,1,the,0
4.8466,0.0530,0.9980,0.2890,1,the,0
4.8671,0.3890,0.9370,0.1690,1,the,0
4.8875,0.3440,0.9070,0.0440,1,the,0
4.9039,0.3980,0.9180,0.0210,1,the,0
4.9243,0.3560,0.9400,0.0330,1,the,0
4.9449,0.3600,0.8810,0.2130,1,the,0
4.9653,0.5410,0.7370,0.2150,1,the,0
4.9858,0.5680,1.0890,0.2290,1,the,0
5.0062,0.2280,0.9520,0.2810,1,the,0
5.0226,0.2280,0.9910,0.3260,1,the,0
5.0431,0.4340,0.9530,0.2880,1,the,0
